P_City,SaleDate,TotalSales,Cum_Sales
" ANTIOCH",2015-06-08,1574000,898318101
" ANTIOCH",2015-06-09,899100,899217201
" ANTIOCH",2015-06-10,159900,899377101
" ANTIOCH",2015-06-11,711000,900088101
" ANTIOCH",2015-06-12,566400,900654501
" ANTIOCH",2015-06-15,1334240,901988741
" ANTIOCH",2015-06-16,1177557,903166298
" ANTIOCH",2015-06-17,263600,903429898
" ANTIOCH",2015-06-18,1118900,904548798
" ANTIOCH",2015-06-19,2635379,907184177
" ANTIOCH",2015-06-22,1439702,908623879
" ANTIOCH",2015-06-23,1448992,910072871
" ANTIOCH",2015-06-24,1674000,911746871
" ANTIOCH",2015-06-25,1231365,912978236
" ANTIOCH",2015-06-26,2469749,915447985
" ANTIOCH",2015-06-29,2115500,917563485
" ANTIOCH",2015-06-30,2450175,920013660
" ANTIOCH",2015-07-01,1074900,921088560
" ANTIOCH",2015-07-02,1029450,922118010
" ANTIOCH",2015-07-03,210000,922328010
" ANTIOCH",2015-07-06,623100,922951110
" ANTIOCH",2015-07-07,377500,923328610
" ANTIOCH",2015-07-08,1172000,924500610
" ANTIOCH",2015-07-09,1861590,926362200
" ANTIOCH",2015-07-10,1092700,927454900
" ANTIOCH",2015-07-13,864500,928319400
" ANTIOCH",2015-07-14,1429500,929748900
" ANTIOCH",2015-07-15,2523000,932271900
" ANTIOCH",2015-07-16,452800,932724700
" ANTIOCH",2015-07-17,2008459,934733159
" ANTIOCH",2015-07-20,1484400,936217559
" ANTIOCH",2015-07-21,698900,936916459
" ANTIOCH",2015-07-22,1206500,938122959
" ANTIOCH",2015-07-23,528518,938651477
" ANTIOCH",2015-07-24,1294750,939946227
" ANTIOCH",2015-07-27,1808700,941754927
" ANTIOCH",2015-07-28,1791977,943546904
" ANTIOCH",2015-07-29,1623905,945170809
" ANTIOCH",2015-07-30,2446954,947617763
" ANTIOCH",2015-07-31,4240265,951858028
" ANTIOCH",2015-08-01,87500,951945528
" ANTIOCH",2015-08-03,1355900,953301428
" ANTIOCH",2015-08-04,226000,953527428
" ANTIOCH",2015-08-05,1460700,954988128
" ANTIOCH",2015-08-06,957044,955945172
" ANTIOCH",2015-08-07,1960045,957905217
" ANTIOCH",2015-08-10,922697,958827914
" ANTIOCH",2015-08-11,256000,959083914
" ANTIOCH",2015-08-12,1478072,960561986
" ANTIOCH",2015-08-13,571398,961133384
" ANTIOCH",2015-08-14,3190539,964323923
" ANTIOCH",2015-08-15,159000,964482923
" ANTIOCH",2015-08-17,681500,965164423
" ANTIOCH",2015-08-18,287000,965451423
" ANTIOCH",2015-08-19,404500,965855923
" ANTIOCH",2015-08-20,1113736,966969659
" ANTIOCH",2015-08-21,939660,967909319
" ANTIOCH",2015-08-22,184900,968094219
" ANTIOCH",2015-08-24,73144413,1041238632
" ANTIOCH",2015-08-25,1725243,1042963875
" ANTIOCH",2015-08-26,506710,1043470585
" ANTIOCH",2015-08-27,1173800,1044644385
" ANTIOCH",2015-08-28,4499834,1049144219
" ANTIOCH",2015-08-30,116900,1049261119
" ANTIOCH",2015-08-31,4376774,1053637893
" ANTIOCH",2015-09-01,637800,1054275693
" ANTIOCH",2015-09-02,1263602,1055539295
" ANTIOCH",2015-09-03,1998700,1057537995
" ANTIOCH",2015-09-04,1405991,1058943986
" ANTIOCH",2015-09-08,1114390,1060058376
" ANTIOCH",2015-09-09,708551,1060766927
" ANTIOCH",2015-09-10,1623910,1062390837
" ANTIOCH",2015-09-11,1665319,1064056156
" ANTIOCH",2015-09-14,1634400,1065690556
" ANTIOCH",2015-09-15,1256460,1066947016
" ANTIOCH",2015-09-16,1423400,1068370416
" ANTIOCH",2015-09-17,1079751,1069450167
" ANTIOCH",2015-09-18,79464800,1148914967
" ANTIOCH",2015-09-21,383000,1149297967
" ANTIOCH",2015-09-22,459900,1149757867
" ANTIOCH",2015-09-23,1413358,1151171225
" ANTIOCH",2015-09-24,962535,1152133760
" ANTIOCH",2015-09-25,3345306,1155479066
" ANTIOCH",2015-09-28,758490,1156237556
" ANTIOCH",2015-09-29,1826449,1158064005
" ANTIOCH",2015-09-30,2643313,1160707318
" ANTIOCH",2015-10-01,888000,1161595318
" ANTIOCH",2015-10-05,27634000,1189229318
" ANTIOCH",2015-10-06,222366,1189451684
" ANTIOCH",2015-10-07,782504,1190234188
" ANTIOCH",2015-10-08,942960,1191177148
" ANTIOCH",2015-10-09,2206540,1193383688
" ANTIOCH",2015-10-13,904000,1194287688
" ANTIOCH",2015-10-14,422400,1194710088
" ANTIOCH",2015-10-15,1720390,1196430478
" ANTIOCH",2015-10-16,1289900,1197720378
" ANTIOCH",2015-10-19,560751,1198281129
" ANTIOCH",2015-10-20,580000,1198861129
" ANTIOCH",2015-10-21,455500,1199316629
" ANTIOCH",2015-10-22,1085900,1200402529
" ANTIOCH",2015-10-23,2108076,1202510605
" ANTIOCH",2015-10-26,416000,1202926605
" ANTIOCH",2015-10-27,548800,1203475405
" ANTIOCH",2015-10-28,276500,1203751905
" ANTIOCH",2015-10-29,631000,1204382905
" ANTIOCH",2015-10-30,921857,1205304762
" ANTIOCH",2015-11-02,314900,1205619662
" ANTIOCH",2015-11-03,254400,1205874062
" ANTIOCH",2015-11-04,336850,1206210912
" ANTIOCH",2015-11-05,1013905,1207224817
" ANTIOCH",2015-11-06,1455748,1208680565
" ANTIOCH",2015-11-09,864000,1209544565
" ANTIOCH",2015-11-10,900247,1210444812
" ANTIOCH",2015-11-11,88550,1210533362
" ANTIOCH",2015-11-12,904500,1211437862
" ANTIOCH",2015-11-13,1736800,1213174662
" ANTIOCH",2015-11-16,620800,1213795462
" ANTIOCH",2015-11-17,486500,1214281962
" ANTIOCH",2015-11-18,454500,1214736462
" ANTIOCH",2015-11-19,11861100,1226597562
" ANTIOCH",2015-11-20,1761024,1228358586
" ANTIOCH",2015-11-23,1380490,1229739076
" ANTIOCH",2015-11-24,1212490,1230951566
" ANTIOCH",2015-11-25,1504497,1232456063
" ANTIOCH",2015-11-30,3895226,1236351289
" ANTIOCH",2015-12-01,13733572,1250084861
" ANTIOCH",2015-12-02,893650,1250978511
" ANTIOCH",2015-12-03,794300,1251772811
" ANTIOCH",2015-12-04,1192577,1252965388
" ANTIOCH",2015-12-07,926800,1253892188
" ANTIOCH",2015-12-08,416000,1254308188
" ANTIOCH",2015-12-09,745380,1255053568
" ANTIOCH",2015-12-10,1375737,1256429305
" ANTIOCH",2015-12-11,3108071,1259537376
" ANTIOCH",2015-12-14,947300,1260484676
" ANTIOCH",2015-12-15,1201400,1261686076
" ANTIOCH",2015-12-16,806395,1262492471
" ANTIOCH",2015-12-17,1391281,1263883752
" ANTIOCH",2015-12-18,1792800,1265676552
" ANTIOCH",2015-12-21,1365789,1267042341
" ANTIOCH",2015-12-22,781000,1267823341
" ANTIOCH",2015-12-23,195000,1268018341
" ANTIOCH",2015-12-28,1616648,1269634989
" ANTIOCH",2015-12-29,664300,1270299289
" ANTIOCH",2015-12-30,690000,1270989289
" ANTIOCH",2015-12-31,506000,1271495289
" ANTIOCH",2016-01-04,800381,1272295670
" ANTIOCH",2016-01-05,917000,1273212670
" ANTIOCH",2016-01-06,170000,1273382670
" ANTIOCH",2016-01-07,756725,1274139395
" ANTIOCH",2016-01-08,620400,1274759795
" ANTIOCH",2016-01-11,314500,1275074295
" ANTIOCH",2016-01-12,374600,1275448895
" ANTIOCH",2016-01-13,94000,1275542895
" ANTIOCH",2016-01-14,1057599,1276600494
" ANTIOCH",2016-01-15,1493966,1278094460
" ANTIOCH",2016-01-19,1718390,1279812850
" ANTIOCH",2016-01-20,493875,1280306725
" ANTIOCH",2016-01-21,649000,1280955725
" ANTIOCH",2016-01-22,866190,1281821915
" ANTIOCH",2016-01-25,1163705,1282985620
" ANTIOCH",2016-01-26,286200,1283271820
" ANTIOCH",2016-01-27,621490,1283893310
" ANTIOCH",2016-01-28,1155980,1285049290
" ANTIOCH",2016-01-29,3545751,1288595041
" ANTIOCH",2016-02-01,281000,1288876041
" ANTIOCH",2016-02-02,1176400,1290052441
" ANTIOCH",2016-02-03,182000,1290234441
" ANTIOCH",2016-02-04,193000,1290427441
" ANTIOCH",2016-02-05,471990,1290899431
" ANTIOCH",2016-02-09,449625,1291349056
" ANTIOCH",2016-02-10,546679,1291895735
" ANTIOCH",2016-02-11,921071,1292816806
" ANTIOCH",2016-02-12,2690099,1295506905
" ANTIOCH",2016-02-15,752000,1296258905
" ANTIOCH",2016-02-16,1446300,1297705205
" ANTIOCH",2016-02-17,375500,1298080705
" ANTIOCH",2016-02-18,718827,1298799532
" ANTIOCH",2016-02-19,615800,1299415332
" ANTIOCH",2016-02-20,109000,1299524332
" ANTIOCH",2016-02-22,1169280,1300693612
" ANTIOCH",2016-02-24,633880,1301327492
" ANTIOCH",2016-02-25,884575,1302212067
" ANTIOCH",2016-02-26,1846745,1304058812
" ANTIOCH",2016-02-27,115025,1304173837
" ANTIOCH",2016-03-01,339000,1304512837
" ANTIOCH",2016-03-02,1173215,1305686052
" ANTIOCH",2016-03-03,1111500,1306797552
" ANTIOCH",2016-03-04,1919322,1308716874
" ANTIOCH",2016-03-05,340000,1309056874
" ANTIOCH",2016-03-07,797490,1309854364
" ANTIOCH",2016-03-08,152500,1310006864
" ANTIOCH",2016-03-09,257000,1310263864
" ANTIOCH",2016-03-10,1018700,1311282564
" ANTIOCH",2016-03-11,652000,1311934564
" ANTIOCH",2016-03-14,879451,1312814015
" ANTIOCH",2016-03-15,1666500,1314480515
" ANTIOCH",2016-03-16,863250,1315343765
" ANTIOCH",2016-03-17,1589514,1316933279
" ANTIOCH",2016-03-18,2816155,1319749434
" ANTIOCH",2016-03-21,1520000,1321269434
" ANTIOCH",2016-03-22,1565990,1322835424
" ANTIOCH",2016-03-23,588900,1323424324
" ANTIOCH",2016-03-24,1149640,1324573964
" ANTIOCH",2016-03-25,1152815,1325726779
" ANTIOCH",2016-03-28,1527803,1327254582
" ANTIOCH",2016-03-29,39888005,1367142587
" ANTIOCH",2016-03-30,1609162,1368751749
" ANTIOCH",2016-03-31,3627335,1372379084
" ANTIOCH",2016-04-01,1017460,1373396544
" ANTIOCH",2016-04-03,31000,1373427544
" ANTIOCH",2016-04-04,952199,1374379743
" ANTIOCH",2016-04-05,740000,1375119743
" ANTIOCH",2016-04-07,556000,1375675743
" ANTIOCH",2016-04-08,3275415,1378951158
" ANTIOCH",2016-04-11,717900,1379669058
" ANTIOCH",2016-04-12,839300,1380508358
" ANTIOCH",2016-04-13,1315639,1381823997
" ANTIOCH",2016-04-14,721350,1382545347
" ANTIOCH",2016-04-15,2920501,1385465848
" ANTIOCH",2016-04-18,886500,1386352348
" ANTIOCH",2016-04-19,1118010,1387470358
" ANTIOCH",2016-04-20,678000,1388148358
" ANTIOCH",2016-04-21,1013957,1389162315
" ANTIOCH",2016-04-22,1814770,1390977085
" ANTIOCH",2016-04-25,1313000,1392290085
" ANTIOCH",2016-04-26,837580,1393127665
" ANTIOCH",2016-04-27,1141891,1394269556
" ANTIOCH",2016-04-28,1587000,1395856556
" ANTIOCH",2016-04-29,3929547,1399786103
" ANTIOCH",2016-05-02,594500,1400380603
" ANTIOCH",2016-05-03,399640,1400780243
" ANTIOCH",2016-05-04,849000,1401629243
" ANTIOCH",2016-05-05,897835,1402527078
" ANTIOCH",2016-05-06,1896125,1404423203
" ANTIOCH",2016-05-09,685580,1405108783
" ANTIOCH",2016-05-10,118000,1405226783
" ANTIOCH",2016-05-11,602267,1405829050
" ANTIOCH",2016-05-12,1217100,1407046150
" ANTIOCH",2016-05-13,1307600,1408353750
" ANTIOCH",2016-05-14,146000,1408499750
" ANTIOCH",2016-05-16,1868128,1410367878
" ANTIOCH",2016-05-17,868900,1411236778
" ANTIOCH",2016-05-18,552450,1411789228
" ANTIOCH",2016-05-19,644500,1412433728
" ANTIOCH",2016-05-20,2609121,1415042849
" ANTIOCH",2016-05-23,361050,1415403899
" ANTIOCH",2016-05-24,762372,1416166271
" ANTIOCH",2016-05-25,1092500,1417258771
" ANTIOCH",2016-05-26,2607275,1419866046
" ANTIOCH",2016-05-27,4498409,1424364455
" ANTIOCH",2016-05-31,5241860,1429606315
" ANTIOCH",2016-06-01,794700,1430401015
" ANTIOCH",2016-06-02,739500,1431140515
" ANTIOCH",2016-06-03,2099700,1433240215
" ANTIOCH",2016-06-06,1193452,1434433667
" ANTIOCH",2016-06-07,542900,1434976567
" ANTIOCH",2016-06-08,692800,1435669367
" ANTIOCH",2016-06-09,902400,1436571767
" ANTIOCH",2016-06-10,1892433,1438464200
" ANTIOCH",2016-06-13,1821965,1440286165
" ANTIOCH",2016-06-14,1286695,1441572860
" ANTIOCH",2016-06-15,1580180,1443153040
" ANTIOCH",2016-06-16,1352140,1444505180
" ANTIOCH",2016-06-17,2350445,1446855625
" ANTIOCH",2016-06-20,1301680,1448157305
" ANTIOCH",2016-06-21,1527347,1449684652
" ANTIOCH",2016-06-22,941400,1450626052
" ANTIOCH",2016-06-23,1475365,1452101417
" ANTIOCH",2016-06-24,1703465,1453804882
" ANTIOCH",2016-06-25,82000,1453886882
" ANTIOCH",2016-06-27,1067900,1454954782
" ANTIOCH",2016-06-28,1492620,1456447402
" ANTIOCH",2016-06-29,1866152,1458313554
" ANTIOCH",2016-06-30,4146242,1462459796
" ANTIOCH",2016-07-01,845804,1463305600
" ANTIOCH",2016-07-05,652900,1463958500
" ANTIOCH",2016-07-06,1420890,1465379390
" ANTIOCH",2016-07-07,407200,1465786590
" ANTIOCH",2016-07-08,2517472,1468304062
" ANTIOCH",2016-07-09,121000,1468425062
" ANTIOCH",2016-07-11,1698910,1470123972
" ANTIOCH",2016-07-12,1154000,1471277972
" ANTIOCH",2016-07-13,714000,1471991972
" ANTIOCH",2016-07-14,1387509,1473379481
" ANTIOCH",2016-07-15,1298200,1474677681
" ANTIOCH",2016-07-18,2198150,1476875831
" ANTIOCH",2016-07-19,538000,1477413831
" ANTIOCH",2016-07-20,261700,1477675531
" ANTIOCH",2016-07-21,269900,1477945431
" ANTIOCH",2016-07-22,1940935,1479886366
" ANTIOCH",2016-07-25,773890,1480660256
" ANTIOCH",2016-07-26,306600,1480966856
" ANTIOCH",2016-07-27,200000,1481166856
" ANTIOCH",2016-07-28,205000,1481371856
" ANTIOCH",2016-08-01,1484250,1482856106
" ANTIOCH",2016-08-02,147000,1483003106
" ANTIOCH",2016-08-03,757888,1483760994
" ANTIOCH",2016-08-04,590000,1484350994
" ANTIOCH",2016-08-05,2215000,1486565994
" ANTIOCH",2016-08-08,422000,1486987994
" ANTIOCH",2016-08-09,1489700,1488477694
" ANTIOCH",2016-08-10,1566780,1490044474
" ANTIOCH",2016-08-11,323500,1490367974
" ANTIOCH",2016-08-12,2870002,1493237976
" ANTIOCH",2016-08-15,1723053,1494961029
" ANTIOCH",2016-08-16,1436250,1496397279
" ANTIOCH",2016-08-17,1657643,1498054922
" ANTIOCH",2016-08-18,853444,1498908366
" ANTIOCH",2016-08-19,1374900,1500283266
" ANTIOCH",2016-08-21,193000,1500476266
" ANTIOCH",2016-08-22,919000,1501395266
" ANTIOCH",2016-08-23,757900,1502153166
" ANTIOCH",2016-08-24,780900,1502934066
" ANTIOCH",2016-08-25,794000,1503728066
" ANTIOCH",2016-08-26,2150200,1505878266
" ANTIOCH",2016-08-29,1415951,1507294217
" ANTIOCH",2016-08-30,273931,1507568148
" ANTIOCH",2016-09-01,1314845,1508882993
" ANTIOCH",2016-09-02,2493981,1511376974
" ANTIOCH",2016-09-06,769000,1512145974
" ANTIOCH",2016-09-07,1224200,1513370174
" ANTIOCH",2016-09-08,1196200,1514566374
" ANTIOCH",2016-09-09,1239290,1515805664
" ANTIOCH",2016-09-12,5564992,1521370656
" ANTIOCH",2016-09-13,773300,1522143956
" ANTIOCH",2016-09-14,656000,1522799956
" ANTIOCH",2016-09-15,1514900,1524314856
" ANTIOCH",2016-09-16,1306890,1525621746
" ANTIOCH",2016-09-19,972370,1526594116
" ANTIOCH",2016-09-20,723900,1527318016
" ANTIOCH",2016-09-21,1098045,1528416061
" ANTIOCH",2016-09-22,388000,1528804061
" ANTIOCH",2016-09-23,5685750,1534489811
" ANTIOCH",2016-09-26,1262900,1535752711
" ANTIOCH",2016-09-27,2950509,1538703220
" ANTIOCH",2016-09-28,1023375,1539726595
" ANTIOCH",2016-09-29,3103235,1542829830
" ANTIOCH",2016-09-30,17982355,1560812185
" ANTIOCH",2016-10-03,1357178,1562169363
" ANTIOCH",2016-10-04,359000,1562528363
" ANTIOCH",2016-10-05,898900,1563427263
" ANTIOCH",2016-10-06,1331800,1564759063
" ANTIOCH",2016-10-07,4621651,1569380714
" ANTIOCH",2016-10-09,157500,1569538214
" ANTIOCH",2016-10-11,1384540,1570922754
" ANTIOCH",2016-10-12,1468250,1572391004
" ANTIOCH",2016-10-13,1882548,1574273552
" ANTIOCH",2016-10-14,1710980,1575984532
" ANTIOCH",2016-10-17,1355400,1577339932
" ANTIOCH",2016-10-18,445000,1577784932
" ANTIOCH",2016-10-19,512999,1578297931
" ANTIOCH",2016-10-20,2599644,1580897575
" ANTIOCH",2016-10-21,3251852,1584149427
" ANTIOCH",2016-10-24,632800,1584782227
" ANTIOCH",2016-10-25,994190,1585776417
" ANTIOCH",2016-10-26,846790,1586623207
" ANTIOCH",2016-10-27,526000,1587149207
" ANTIOCH",2016-10-28,2378290,1589527497
" ANTIOCH",2016-10-31,3301667,1592829164
" ANTIOCH",2019-05-16,118500,1592947664
" ANTIOCH",2019-12-13,118500,1593066164
" BELLEVUE",2014-12-03,25000,25000
" BRENTWOOD",2013-01-02,1365000,1365000
" BRENTWOOD",2013-01-07,280000,1645000
" BRENTWOOD",2013-01-10,254800,1899800
" BRENTWOOD",2013-01-11,2562600,4462400
" BRENTWOOD",2013-01-15,270000,4732400
" BRENTWOOD",2013-01-17,234900,4967300
" BRENTWOOD",2013-01-18,180000,5147300
" BRENTWOOD",2013-01-22,45000,5192300
" BRENTWOOD",2013-01-25,556000,5748300
" BRENTWOOD",2013-01-28,80000,5828300
" BRENTWOOD",2013-01-31,1550000,7378300
" BRENTWOOD",2013-02-04,773000,8151300
" BRENTWOOD",2013-02-07,300000,8451300
" BRENTWOOD",2013-02-11,829500,9280800
" BRENTWOOD",2013-02-14,398975,9679775
" BRENTWOOD",2013-02-15,723258,10403033
" BRENTWOOD",2013-02-20,45000,10448033
" BRENTWOOD",2013-02-22,667900,11115933
" BRENTWOOD",2013-02-28,566920,11682853
" BRENTWOOD",2013-03-01,811750,12494603
" BRENTWOOD",2013-03-04,170000,12664603
" BRENTWOOD",2013-03-05,149000,12813603
" BRENTWOOD",2013-03-07,474000,13287603
" BRENTWOOD",2013-03-08,781500,14069103
" BRENTWOOD",2013-03-11,137000,14206103
" BRENTWOOD",2013-03-13,692000,14898103
" BRENTWOOD",2013-03-14,477000,15375103
" BRENTWOOD",2013-03-15,652000,16027103
" BRENTWOOD",2013-03-21,428500,16455603
" BRENTWOOD",2013-03-22,215000,16670603
" BRENTWOOD",2013-03-27,318150,16988753
" BRENTWOOD",2013-03-28,329000,17317753
" BRENTWOOD",2013-04-01,520000,17837753
" BRENTWOOD",2013-04-03,164900,18002653
" BRENTWOOD",2013-04-04,220700,18223353
" BRENTWOOD",2013-04-05,329000,18552353
" BRENTWOOD",2013-04-08,257500,18809853
" BRENTWOOD",2013-04-12,179400,18989253
" BRENTWOOD",2013-04-15,115000,19104253
" BRENTWOOD",2013-04-16,532500,19636753
" BRENTWOOD",2013-04-17,453000,20089753
" BRENTWOOD",2013-04-18,489000,20578753
" BRENTWOOD",2013-04-19,367000,20945753
" BRENTWOOD",2013-04-22,773000,21718753
" BRENTWOOD",2013-04-23,350000,22068753
" BRENTWOOD",2013-04-24,370000,22438753
" BRENTWOOD",2013-04-25,555000,22993753
" BRENTWOOD",2013-04-26,1605400,24599153
" BRENTWOOD",2013-04-29,708153,25307306
" BRENTWOOD",2013-04-30,1495589,26802895
" BRENTWOOD",2013-05-03,1648000,28450895
" BRENTWOOD",2013-05-06,542000,28992895
" BRENTWOOD",2013-05-07,781775,29774670
" BRENTWOOD",2013-05-09,245000,30019670
" BRENTWOOD",2013-05-13,227300,30246970
" BRENTWOOD",2013-05-14,465000,30711970
" BRENTWOOD",2013-05-15,837900,31549870
" BRENTWOOD",2013-05-17,1354900,32904770
" BRENTWOOD",2013-05-20,816000,33720770
" BRENTWOOD",2013-05-23,225000,33945770
" BRENTWOOD",2013-05-24,215000,34160770
" BRENTWOOD",2013-05-28,2567300,36728070
" BRENTWOOD",2013-05-29,634500,37362570
" BRENTWOOD",2013-05-30,1127100,38489670
" BRENTWOOD",2013-05-31,1885262,40374932
" BRENTWOOD",2013-06-03,470000,40844932
" BRENTWOOD",2013-06-04,367000,41211932
" BRENTWOOD",2013-06-05,699000,41910932
" BRENTWOOD",2013-06-06,350000,42260932
" BRENTWOOD",2013-06-07,1217000,43477932
" BRENTWOOD",2013-06-08,331000,43808932
" BRENTWOOD",2013-06-10,320000,44128932
" BRENTWOOD",2013-06-11,489900,44618832
" BRENTWOOD",2013-06-13,635500,45254332
" BRENTWOOD",2013-06-14,487000,45741332
" BRENTWOOD",2013-06-17,305000,46046332
" BRENTWOOD",2013-06-18,516500,46562832
" BRENTWOOD",2013-06-20,90000,46652832
" BRENTWOOD",2013-06-21,536000,47188832
" BRENTWOOD",2013-06-25,190000,47378832
" BRENTWOOD",2013-06-26,533500,47912332
" BRENTWOOD",2013-06-27,958750,48871082
" BRENTWOOD",2013-06-28,1571800,50442882
" BRENTWOOD",2013-07-02,244990,50687872
" BRENTWOOD",2013-07-03,698000,51385872
" BRENTWOOD",2013-07-05,279999,51665871
" BRENTWOOD",2013-07-08,420000,52085871
" BRENTWOOD",2013-07-10,1096500,53182371
" BRENTWOOD",2013-07-11,724000,53906371
" BRENTWOOD",2013-07-12,381000,54287371
" BRENTWOOD",2013-07-15,821500,55108871
" BRENTWOOD",2013-07-16,774000,55882871
" BRENTWOOD",2013-07-17,706000,56588871
" BRENTWOOD",2013-07-19,204615,56793486
" BRENTWOOD",2013-07-25,329900,57123386
" BRENTWOOD",2013-07-26,334900,57458286
" BRENTWOOD",2013-07-29,804900,58263186
" BRENTWOOD",2013-07-30,1928500,60191686
" BRENTWOOD",2013-07-31,1240900,61432586
" BRENTWOOD",2013-08-01,1146500,62579086
" BRENTWOOD",2013-08-03,162900,62741986
" BRENTWOOD",2013-08-06,320000,63061986
" BRENTWOOD",2013-08-13,188900,63250886
" BRENTWOOD",2013-08-15,854400,64105286
" BRENTWOOD",2013-08-16,703900,64809186
" BRENTWOOD",2013-08-19,167000,64976186
" BRENTWOOD",2013-08-21,984500,65960686
" BRENTWOOD",2013-08-22,217000,66177686
" BRENTWOOD",2013-08-23,404000,66581686
" BRENTWOOD",2013-08-26,848000,67429686
" BRENTWOOD",2013-08-27,161900,67591586
" BRENTWOOD",2013-08-29,475000,68066586
" BRENTWOOD",2013-08-30,1064780,69131366
" BRENTWOOD",2013-09-03,500500,69631866
" BRENTWOOD",2013-09-04,505000,70136866
" BRENTWOOD",2013-09-05,200084,70336950
" BRENTWOOD",2013-09-06,1059528,71396478
" BRENTWOOD",2013-09-09,1922500,73318978
" BRENTWOOD",2013-09-10,190000,73508978
" BRENTWOOD",2013-09-11,573750,74082728
" BRENTWOOD",2013-09-12,726500,74809228
" BRENTWOOD",2013-09-13,993400,75802628
" BRENTWOOD",2013-09-16,965000,76767628
" BRENTWOOD",2013-09-17,1051800,77819428
" BRENTWOOD",2013-09-19,171900,77991328
" BRENTWOOD",2013-09-20,223000,78214328
" BRENTWOOD",2013-09-23,399000,78613328
" BRENTWOOD",2013-09-24,1000000,79613328
" BRENTWOOD",2013-09-25,487352,80100680
" BRENTWOOD",2013-09-26,204674,80305354
" BRENTWOOD",2013-09-30,1236000,81541354
" BRENTWOOD",2013-10-01,372900,81914254
" BRENTWOOD",2013-10-04,578000,82492254
" BRENTWOOD",2013-10-07,977900,83470154
" BRENTWOOD",2013-10-10,688000,84158154
" BRENTWOOD",2013-10-11,1256599,85414753
" BRENTWOOD",2013-10-15,435000,85849753
" BRENTWOOD",2013-10-16,566906,86416659
" BRENTWOOD",2013-10-17,863500,87280159
" BRENTWOOD",2013-10-18,312000,87592159
" BRENTWOOD",2013-10-21,248000,87840159
" BRENTWOOD",2013-10-22,467500,88307659
" BRENTWOOD",2013-10-23,275000,88582659
" BRENTWOOD",2013-10-25,871900,89454559
" BRENTWOOD",2013-10-28,334000,89788559
" BRENTWOOD",2013-10-29,319900,90108459
" BRENTWOOD",2013-10-30,1232500,91340959
" BRENTWOOD",2013-10-31,1334500,92675459
" BRENTWOOD",2013-11-01,708750,93384209
" BRENTWOOD",2013-11-04,320000,93704209
" BRENTWOOD",2013-11-07,347366,94051575
" BRENTWOOD",2013-11-14,109500,94161075
" BRENTWOOD",2013-11-15,1262500,95423575
" BRENTWOOD",2013-11-18,1050000,96473575
" BRENTWOOD",2013-11-20,570000,97043575
" BRENTWOOD",2013-11-21,582500,97626075
" BRENTWOOD",2013-11-22,1075000,98701075
" BRENTWOOD",2013-11-25,168000,98869075
" BRENTWOOD",2013-11-26,249825,99118900
" BRENTWOOD",2013-11-29,232000,99350900
" BRENTWOOD",2013-12-03,170000,99520900
" BRENTWOOD",2013-12-05,702444,100223344
" BRENTWOOD",2013-12-09,783000,101006344
" BRENTWOOD",2013-12-10,267400,101273744
" BRENTWOOD",2013-12-11,304305,101578049
" BRENTWOOD",2013-12-13,420950,101998999
" BRENTWOOD",2013-12-15,245500,102244499
" BRENTWOOD",2013-12-16,262225,102506724
" BRENTWOOD",2013-12-17,224750,102731474
" BRENTWOOD",2013-12-20,249000,102980474
" BRENTWOOD",2013-12-23,262000,103242474
" BRENTWOOD",2013-12-26,63750,103306224
" BRENTWOOD",2013-12-27,214900,103521124
" BRENTWOOD",2013-12-30,990490,104511614
" BRENTWOOD",2014-01-02,373400,104885014
" BRENTWOOD",2014-01-03,250000,105135014
" BRENTWOOD",2014-01-07,299000,105434014
" BRENTWOOD",2014-01-10,411774,105845788
